N1,N2,OPERADOR
3022687000,3022687999,COLOMBIA MOVIL S.A. E.S.P.
3022688000,3022688999,COLOMBIA MOVIL S.A. E.S.P.
3022689000,3022689999,COLOMBIA MOVIL S.A. E.S.P.
3022690000,3022690999,COLOMBIA MOVIL S.A. E.S.P.
3022691000,3022693999,COLOMBIA MOVIL S.A. E.S.P.
3022694000,3022696999,COLOMBIA MOVIL S.A. E.S.P.
3022697000,3022699999,COLOMBIA MOVIL S.A. E.S.P.
3022700000,3022711999,COLOMBIA MOVIL S.A. E.S.P.
3022712000,3022719999,COLOMBIA MOVIL S.A. E.S.P.
3022720000,3022729499,COLOMBIA MOVIL S.A. E.S.P.
3022729500,3022739999,COLOMBIA MOVIL S.A. E.S.P.
3022740000,3022751999,COLOMBIA MOVIL S.A. E.S.P.
3022752000,3022754999,COLOMBIA MOVIL S.A. E.S.P.
3022755000,3022755999,COLOMBIA MOVIL S.A. E.S.P.
3022756000,3022756999,COLOMBIA MOVIL S.A. E.S.P.
3022757000,3022759999,COLOMBIA MOVIL S.A. E.S.P.
3022760000,3022761099,COLOMBIA MOVIL S.A. E.S.P.
3022761100,3022765999,COLOMBIA MOVIL S.A. E.S.P.
3022766000,3022766999,COLOMBIA MOVIL S.A. E.S.P.
3022767000,3022769999,COLOMBIA MOVIL S.A. E.S.P.
3022770000,3022770999,COLOMBIA MOVIL S.A. E.S.P.
3022771000,3022771999,COLOMBIA MOVIL S.A. E.S.P.
3022772000,3022784999,COLOMBIA MOVIL S.A. E.S.P.
3022785000,3022793599,COLOMBIA MOVIL S.A. E.S.P.
3022793600,3022793999,COLOMBIA MOVIL S.A. E.S.P.
3022794000,3022799999,COLOMBIA MOVIL S.A. E.S.P.
3022800000,3022802999,COLOMBIA MOVIL S.A. E.S.P.
3022803000,3022803999,COLOMBIA MOVIL S.A. E.S.P.
3022804000,3022809999,COLOMBIA MOVIL S.A. E.S.P.
3022810000,3022810999,COLOMBIA MOVIL S.A. E.S.P.
3022811000,3022819999,COLOMBIA MOVIL S.A. E.S.P.
3022820000,3022820999,COLOMBIA MOVIL S.A. E.S.P.
3022821000,3022821199,COLOMBIA MOVIL S.A. E.S.P.
3022821200,3022821999,COLOMBIA MOVIL S.A. E.S.P.
3022822000,3022823999,COLOMBIA MOVIL S.A. E.S.P.
3022824000,3022829999,COLOMBIA MOVIL S.A. E.S.P.
3022830000,3022833999,COLOMBIA MOVIL S.A. E.S.P.
3022834000,3022834999,COLOMBIA MOVIL S.A. E.S.P.
3022835000,3022835999,COLOMBIA MOVIL S.A. E.S.P.
3022836000,3022837999,COLOMBIA MOVIL S.A. E.S.P.
3022838000,3022839999,COLOMBIA MOVIL S.A. E.S.P.
3022840000,3022841999,COLOMBIA MOVIL S.A. E.S.P.
3022842000,3022843999,COLOMBIA MOVIL S.A. E.S.P.
3022844000,3022845899,COLOMBIA MOVIL S.A. E.S.P.
3022845900,3022848099,COLOMBIA MOVIL S.A. E.S.P.
3022848100,3022848999,COLOMBIA MOVIL S.A. E.S.P.
3022849000,3022849999,COLOMBIA MOVIL S.A. E.S.P.
3022850000,3022851999,COLOMBIA MOVIL S.A. E.S.P.
3022852000,3022853499,COLOMBIA MOVIL S.A. E.S.P.
3022853500,3022853999,COLOMBIA MOVIL S.A. E.S.P.
3022854000,3022855999,COLOMBIA MOVIL S.A. E.S.P.
3022856000,3022856999,COLOMBIA MOVIL S.A. E.S.P.
3022857000,3022859999,COLOMBIA MOVIL S.A. E.S.P.
3022860000,3022867999,COLOMBIA MOVIL S.A. E.S.P.
3022868000,3022869999,COLOMBIA MOVIL S.A. E.S.P.
3022870000,3022870999,COLOMBIA MOVIL S.A. E.S.P.
3022871000,3022872999,COLOMBIA MOVIL S.A. E.S.P.
3022873000,3022876999,COLOMBIA MOVIL S.A. E.S.P.
3022877000,3022877999,COLOMBIA MOVIL S.A. E.S.P.
3022878000,3022878999,COLOMBIA MOVIL S.A. E.S.P.
3022879000,3022879999,COLOMBIA MOVIL S.A. E.S.P.
3022880000,3022884999,COLOMBIA MOVIL S.A. E.S.P.
3022885000,3022887399,COLOMBIA MOVIL S.A. E.S.P.
3022887400,3022887499,COLOMBIA MOVIL S.A. E.S.P.
3022887500,3022887999,COLOMBIA MOVIL S.A. E.S.P.
3022888000,3022888999,COLOMBIA MOVIL S.A. E.S.P.
3022889000,3022889999,COLOMBIA MOVIL S.A. E.S.P.
3022890000,3022890999,COLOMBIA MOVIL S.A. E.S.P.
3022891000,3022891999,COLOMBIA MOVIL S.A. E.S.P.
3022892000,3022892999,COLOMBIA MOVIL S.A. E.S.P.
3022893000,3022893999,COLOMBIA MOVIL S.A. E.S.P.
3022894000,3022894999,COLOMBIA MOVIL S.A. E.S.P.
3022895000,3022895999,COLOMBIA MOVIL S.A. E.S.P.
3022896000,3022899999,COLOMBIA MOVIL S.A. E.S.P.
3022900000,3022900999,COLOMBIA MOVIL S.A. E.S.P.
3022901000,3022903999,COLOMBIA MOVIL S.A. E.S.P.
3022904000,3022909999,COLOMBIA MOVIL S.A. E.S.P.
3022910000,3022910999,COLOMBIA MOVIL S.A. E.S.P.
3022911000,3022911999,COLOMBIA MOVIL S.A. E.S.P.
3022912000,3022913999,COLOMBIA MOVIL S.A. E.S.P.
3022914000,3022915999,COLOMBIA MOVIL S.A. E.S.P.
3022916000,3022918999,COLOMBIA MOVIL S.A. E.S.P.
3022919000,3022921999,COLOMBIA MOVIL S.A. E.S.P.
3022922000,3022929499,COLOMBIA MOVIL S.A. E.S.P.
3022929500,3022929999,COLOMBIA MOVIL S.A. E.S.P.
3022930000,3022945999,COLOMBIA MOVIL S.A. E.S.P.
3022946000,3022947999,COLOMBIA MOVIL S.A. E.S.P.
3022948000,3022949699,COLOMBIA MOVIL S.A. E.S.P.
3022949700,3022952999,COLOMBIA MOVIL S.A. E.S.P.
3022953000,3022959999,COLOMBIA MOVIL S.A. E.S.P.
3022960000,3022962999,COLOMBIA MOVIL S.A. E.S.P.
3022963000,3022964999,COLOMBIA MOVIL S.A. E.S.P.
3022965000,3022973999,COLOMBIA MOVIL S.A. E.S.P.
3022974000,3022979999,COLOMBIA MOVIL S.A. E.S.P.
3022980000,3022981999,COLOMBIA MOVIL S.A. E.S.P.
3022982000,3022990999,COLOMBIA MOVIL S.A. E.S.P.
3022991000,3022992199,COLOMBIA MOVIL S.A. E.S.P.
3022992200,3022997999,COLOMBIA MOVIL S.A. E.S.P.
3022998000,3022999999,COLOMBIA MOVIL S.A. E.S.P.
3023000000,3023007999,COLOMBIA MOVIL S.A. E.S.P.
3023008000,3023009999,COLOMBIA MOVIL S.A. E.S.P.
3023010000,3023019999,COLOMBIA MOVIL S.A. E.S.P.
3023020000,3023035999,COLOMBIA MOVIL S.A. E.S.P.
3023036000,3023039999,COLOMBIA MOVIL S.A. E.S.P.
3023040000,3023054999,COLOMBIA MOVIL S.A. E.S.P.
3023055000,3023059999,COLOMBIA MOVIL S.A. E.S.P.
3023060000,3023064999,COLOMBIA MOVIL S.A. E.S.P.
3023065000,3023069999,COLOMBIA MOVIL S.A. E.S.P.
3023070000,3023085999,COLOMBIA MOVIL S.A. E.S.P.
3023086000,3023089999,COLOMBIA MOVIL S.A. E.S.P.
3023090000,3023094999,COLOMBIA MOVIL S.A. E.S.P.
3023095000,3023098199,COLOMBIA MOVIL S.A. E.S.P.
3023098200,3023099999,COLOMBIA MOVIL S.A. E.S.P.
3023100000,3023109999,COLOMBIA MOVIL S.A. E.S.P.
3023110000,3023116999,COLOMBIA MOVIL S.A. E.S.P.
3023117000,3023125999,COLOMBIA MOVIL S.A. E.S.P.
3023126000,3023129999,COLOMBIA MOVIL S.A. E.S.P.
3023130000,3023159599,COLOMBIA MOVIL S.A. E.S.P.
3023159600,3023162999,COLOMBIA MOVIL S.A. E.S.P.
3023163000,3023166999,COLOMBIA MOVIL S.A. E.S.P.
3023167000,3023189999,COLOMBIA MOVIL S.A. E.S.P.
3023190000,3023197999,COLOMBIA MOVIL S.A. E.S.P.
3023198000,3023199999,COLOMBIA MOVIL S.A. E.S.P.
3023200000,3023246999,COLOMBIA MOVIL S.A. E.S.P.
3023247000,3023249999,COLOMBIA MOVIL S.A. E.S.P.
3023250000,3023253999,COLOMBIA MOVIL S.A. E.S.P.
3023254000,3023259999,COLOMBIA MOVIL S.A. E.S.P.
3023260000,3023284999,COLOMBIA MOVIL S.A. E.S.P.
3023285000,3023299999,COLOMBIA MOVIL S.A. E.S.P.
3023300000,3023306999,COLOMBIA MOVIL S.A. E.S.P.
3023307000,3023310999,COLOMBIA MOVIL S.A. E.S.P.
3023311000,3023312999,COLOMBIA MOVIL S.A. E.S.P.
3023313000,3023319999,COLOMBIA MOVIL S.A. E.S.P.
3023320000,3023327999,COLOMBIA MOVIL S.A. E.S.P.
3023328000,3023329999,COLOMBIA MOVIL S.A. E.S.P.
3023330000,3023332999,COLOMBIA MOVIL S.A. E.S.P.
3023333000,3023359999,COLOMBIA MOVIL S.A. E.S.P.
3023360000,3023389999,COLOMBIA MOVIL S.A. E.S.P.
3023390000,3023392999,COLOMBIA MOVIL S.A. E.S.P.
3023393000,3023396999,COLOMBIA MOVIL S.A. E.S.P.
3023397000,3023399999,COLOMBIA MOVIL S.A. E.S.P.
3023400000,3023412999,COLOMBIA MOVIL S.A. E.S.P.
3023413000,3023419999,COLOMBIA MOVIL S.A. E.S.P.
3023420000,3023431999,COLOMBIA MOVIL S.A. E.S.P.
3023432000,3023432999,COLOMBIA MOVIL S.A. E.S.P.
3023433000,3023439999,COLOMBIA MOVIL S.A. E.S.P.
3023440000,3023449999,COLOMBIA MOVIL S.A. E.S.P.
3023450000,3023469999,COLOMBIA MOVIL S.A. E.S.P.
3023470000,3023472699,COLOMBIA MOVIL S.A. E.S.P.
3023472700,3023479999,COLOMBIA MOVIL S.A. E.S.P.
3023480000,3023492999,COLOMBIA MOVIL S.A. E.S.P.
3023493000,3023493799,COLOMBIA MOVIL S.A. E.S.P.
3023493800,3023499999,COLOMBIA MOVIL S.A. E.S.P.
3023500000,3023514999,COLOMBIA MOVIL S.A. E.S.P.
3023515000,3023516599,COLOMBIA MOVIL S.A. E.S.P.
3023516600,3023523499,COLOMBIA MOVIL S.A. E.S.P.
3023523500,3023525999,COLOMBIA MOVIL S.A. E.S.P.
3023526000,3023526599,COLOMBIA MOVIL S.A. E.S.P.
3023526600,3023526999,COLOMBIA MOVIL S.A. E.S.P.
3023527000,3023528999,COLOMBIA MOVIL S.A. E.S.P.
3023529000,3023533499,COLOMBIA MOVIL S.A. E.S.P.
3023533500,3023533999,COLOMBIA MOVIL S.A. E.S.P.
3023534000,3023538999,COLOMBIA MOVIL S.A. E.S.P.
3023539000,3023539999,COLOMBIA MOVIL S.A. E.S.P.
3023540000,3023540999,COLOMBIA MOVIL S.A. E.S.P.
3023541000,3023552999,COLOMBIA MOVIL S.A. E.S.P.
3023553000,3023554999,COLOMBIA MOVIL S.A. E.S.P.
3023555000,3023562999,COLOMBIA MOVIL S.A. E.S.P.
3023563000,3023569999,COLOMBIA MOVIL S.A. E.S.P.
3023570000,3023574999,COLOMBIA MOVIL S.A. E.S.P.
3023575000,3023599999,COLOMBIA MOVIL S.A. E.S.P.
3023600000,3023600499,COLOMBIA MOVIL S.A. E.S.P.
3023600500,3023607999,COLOMBIA MOVIL S.A. E.S.P.
3023608000,3023609999,COLOMBIA MOVIL S.A. E.S.P.
3023610000,3023629999,COLOMBIA MOVIL S.A. E.S.P.
3023630000,3023634999,COLOMBIA MOVIL S.A. E.S.P.
3023635000,3023636999,COLOMBIA MOVIL S.A. E.S.P.
3023637000,3023639999,COLOMBIA MOVIL S.A. E.S.P.
3023640000,3023649999,COLOMBIA MOVIL S.A. E.S.P.
3023650000,3023654999,COLOMBIA MOVIL S.A. E.S.P.
3023655000,3023656499,COLOMBIA MOVIL S.A. E.S.P.
3023656500,3023661999,COLOMBIA MOVIL S.A. E.S.P.
3023662000,3023662999,COLOMBIA MOVIL S.A. E.S.P.
3023663000,3023670999,COLOMBIA MOVIL S.A. E.S.P.
3023671000,3023673999,COLOMBIA MOVIL S.A. E.S.P.
3023674000,3023674999,COLOMBIA MOVIL S.A. E.S.P.
3023675000,3023676999,COLOMBIA MOVIL S.A. E.S.P.
3023677000,3023679999,COLOMBIA MOVIL S.A. E.S.P.
3023680000,3023688999,COLOMBIA MOVIL S.A. E.S.P.
3023689000,3023689999,COLOMBIA MOVIL S.A. E.S.P.
3023690000,3023691999,COLOMBIA MOVIL S.A. E.S.P.
3023692000,3023692999,COLOMBIA MOVIL S.A. E.S.P.
3023693000,3023694299,COLOMBIA MOVIL S.A. E.S.P.
3023694300,3023699999,COLOMBIA MOVIL S.A. E.S.P.
3023700000,3023739999,COLOMBIA MOVIL S.A. E.S.P.
3023740000,3023749999,COLOMBIA MOVIL S.A. E.S.P.
3023750000,3023758999,COLOMBIA MOVIL S.A. E.S.P.
3023759000,3023780999,COLOMBIA MOVIL S.A. E.S.P.
3023781000,3023799999,COLOMBIA MOVIL S.A. E.S.P.
3023800000,3023807999,COLOMBIA MOVIL S.A. E.S.P.
3023808000,3023837999,COLOMBIA MOVIL S.A. E.S.P.
3023838000,3023839999,COLOMBIA MOVIL S.A. E.S.P.
3023840000,3023849999,COLOMBIA MOVIL S.A. E.S.P.
3023850000,3023859999,COLOMBIA MOVIL S.A. E.S.P.
3023860000,3023877999,COLOMBIA MOVIL S.A. E.S.P.
3023878000,3023879999,COLOMBIA MOVIL S.A. E.S.P.
3023880000,3023889999,COLOMBIA MOVIL S.A. E.S.P.
3023890000,3023892999,COLOMBIA MOVIL S.A. E.S.P.
3023893000,3023898999,COLOMBIA MOVIL S.A. E.S.P.
3023899000,3023899999,COLOMBIA MOVIL S.A. E.S.P.
3023900000,3023909999,COLOMBIA MOVIL S.A. E.S.P.
3023910000,3023916999,COLOMBIA MOVIL S.A. E.S.P.
3023917000,3023919999,COLOMBIA MOVIL S.A. E.S.P.
3023920000,3023920999,COLOMBIA MOVIL S.A. E.S.P.
3023921000,3023921999,COLOMBIA MOVIL S.A. E.S.P.
3023922000,3023934999,COLOMBIA MOVIL S.A. E.S.P.
3023935000,3023940099,COLOMBIA MOVIL S.A. E.S.P.
3023940100,3023949999,COLOMBIA MOVIL S.A. E.S.P.
3023950000,3023969999,COLOMBIA MOVIL S.A. E.S.P.
3023970000,3023989999,COLOMBIA MOVIL S.A. E.S.P.
3023990000,3023999999,COLOMBIA MOVIL S.A. E.S.P.
3024000000,3024009999,COLOMBIA MOVIL S.A. E.S.P.
3024010000,3024029199,COLOMBIA MOVIL S.A. E.S.P.
3024029200,3024039999,COLOMBIA MOVIL S.A. E.S.P.
3024040000,3024049999,COLOMBIA MOVIL S.A. E.S.P.
3024050000,3024099999,COLOMBIA MOVIL S.A. E.S.P.
3024100000,3024110999,COLOMBIA MOVIL S.A. E.S.P.
3024111000,3024129999,COLOMBIA MOVIL S.A. E.S.P.
3024130000,3024139999,COLOMBIA MOVIL S.A. E.S.P.
3024140000,3024145999,COLOMBIA MOVIL S.A. E.S.P.
3024146000,3024149999,COLOMBIA MOVIL S.A. E.S.P.
3024150000,3024156999,COLOMBIA MOVIL S.A. E.S.P.
3024157000,3024169999,COLOMBIA MOVIL S.A. E.S.P.
3024170000,3024177999,COLOMBIA MOVIL S.A. E.S.P.
3024178000,3024179999,COLOMBIA MOVIL S.A. E.S.P.
3024180000,3024181999,COLOMBIA MOVIL S.A. E.S.P.
3024182000,3024199999,COLOMBIA MOVIL S.A. E.S.P.
3024200000,3024203999,COLOMBIA MOVIL S.A. E.S.P.
3024204000,3024209999,COLOMBIA MOVIL S.A. E.S.P.
3024210000,3024219999,COLOMBIA MOVIL S.A. E.S.P.
3024220000,3024224999,COLOMBIA MOVIL S.A. E.S.P.
3024225000,3024226999,COLOMBIA MOVIL S.A. E.S.P.
3024227000,3024232999,COLOMBIA MOVIL S.A. E.S.P.
3024233000,3024237999,COLOMBIA MOVIL S.A. E.S.P.
3024238000,3024238999,COLOMBIA MOVIL S.A. E.S.P.
3024239000,3024239999,COLOMBIA MOVIL S.A. E.S.P.
3024240000,3024242499,COLOMBIA MOVIL S.A. E.S.P.
3024242500,3024248999,COLOMBIA MOVIL S.A. E.S.P.
3024249000,3024249999,COLOMBIA MOVIL S.A. E.S.P.
3024250000,3024251499,COLOMBIA MOVIL S.A. E.S.P.
3024251500,3024252599,COLOMBIA MOVIL S.A. E.S.P.
3024252600,3024256999,COLOMBIA MOVIL S.A. E.S.P.
3024257000,3024259999,COLOMBIA MOVIL S.A. E.S.P.
3024260000,3024267999,COLOMBIA MOVIL S.A. E.S.P.
3024268000,3024269999,COLOMBIA MOVIL S.A. E.S.P.
3024270000,3024270999,COLOMBIA MOVIL S.A. E.S.P.
3024271000,3024273999,COLOMBIA MOVIL S.A. E.S.P.
3024274000,3024274999,COLOMBIA MOVIL S.A. E.S.P.
3024275000,3024277999,COLOMBIA MOVIL S.A. E.S.P.
3024278000,3024281999,COLOMBIA MOVIL S.A. E.S.P.
3024282000,3024283999,COLOMBIA MOVIL S.A. E.S.P.
3024284000,3024285399,COLOMBIA MOVIL S.A. E.S.P.
3024285400,3024286999,COLOMBIA MOVIL S.A. E.S.P.
3024287000,3024289999,COLOMBIA MOVIL S.A. E.S.P.
3024290000,3024291999,COLOMBIA MOVIL S.A. E.S.P.
3024292000,3024293999,COLOMBIA MOVIL S.A. E.S.P.
3024294000,3024294999,COLOMBIA MOVIL S.A. E.S.P.
3024295000,3024298999,COLOMBIA MOVIL S.A. E.S.P.
3024299000,3024299999,COLOMBIA MOVIL S.A. E.S.P.
3024300000,3024309999,COLOMBIA MOVIL S.A. E.S.P.
3024310000,3024311999,COLOMBIA MOVIL S.A. E.S.P.
3024312000,3024313999,COLOMBIA MOVIL S.A. E.S.P.
3024314000,3024315999,COLOMBIA MOVIL S.A. E.S.P.
3024316000,3024317999,COLOMBIA MOVIL S.A. E.S.P.
3024318000,3024319999,COLOMBIA MOVIL S.A. E.S.P.
3024320000,3024329999,COLOMBIA MOVIL S.A. E.S.P.
3024330000,3024336999,COLOMBIA MOVIL S.A. E.S.P.
3024337000,3024339999,COLOMBIA MOVIL S.A. E.S.P.
3024340000,3024349999,COLOMBIA MOVIL S.A. E.S.P.
3024350000,3024360999,COLOMBIA MOVIL S.A. E.S.P.
3024361000,3024362999,COLOMBIA MOVIL S.A. E.S.P.
3024363000,3024363999,COLOMBIA MOVIL S.A. E.S.P.
3024364000,3024368499,COLOMBIA MOVIL S.A. E.S.P.
3024368500,3024369999,COLOMBIA MOVIL S.A. E.S.P.
3024370000,3024372999,COLOMBIA MOVIL S.A. E.S.P.
3024373000,3024374999,COLOMBIA MOVIL S.A. E.S.P.
3024375000,3024379999,COLOMBIA MOVIL S.A. E.S.P.
3024380000,3024383799,COLOMBIA MOVIL S.A. E.S.P.
3024383800,3024386999,COLOMBIA MOVIL S.A. E.S.P.
3024387000,3024389999,COLOMBIA MOVIL S.A. E.S.P.
3024390000,3024392999,COLOMBIA MOVIL S.A. E.S.P.
3024393000,3024395999,COLOMBIA MOVIL S.A. E.S.P.
3024396000,3024397999,COLOMBIA MOVIL S.A. E.S.P.
3024398000,3024399999,COLOMBIA MOVIL S.A. E.S.P.
3024400000,3024404999,COLOMBIA MOVIL S.A. E.S.P.
3024405000,3024419999,COLOMBIA MOVIL S.A. E.S.P.
3024420000,3024429999,COLOMBIA MOVIL S.A. E.S.P.
3024430000,3024439999,COLOMBIA MOVIL S.A. E.S.P.
3024440000,3024443999,COLOMBIA MOVIL S.A. E.S.P.
3024444000,3024448999,COLOMBIA MOVIL S.A. E.S.P.
3024449000,3024449999,COLOMBIA MOVIL S.A. E.S.P.
3024450000,3024459999,COLOMBIA MOVIL S.A. E.S.P.
3024460000,3024469999,COLOMBIA MOVIL S.A. E.S.P.
3024470000,3024499999,COLOMBIA MOVIL S.A. E.S.P.
3024500000,3024516999,COLOMBIA MOVIL S.A. E.S.P.
3024517000,3024517999,COLOMBIA MOVIL S.A. E.S.P.
3024518000,3024529999,COLOMBIA MOVIL S.A. E.S.P.
3024530000,3024549999,COLOMBIA MOVIL S.A. E.S.P.
3024550000,3024559999,COLOMBIA MOVIL S.A. E.S.P.
3024560000,3024569999,COLOMBIA MOVIL S.A. E.S.P.
3024570000,3024579999,COLOMBIA MOVIL S.A. E.S.P.
3024580000,3024643999,COLOMBIA MOVIL S.A. E.S.P.
3024644000,3024699499,COLOMBIA MOVIL S.A. E.S.P.
3024699500,3024699999,COLOMBIA MOVIL S.A. E.S.P.
3024700000,3024749999,PARTNERS TELECOM COLOMBIA SAS
3024750000,3024799999,PARTNERS TELECOM COLOMBIA SAS
3024800000,3024801099,PARTNERS TELECOM COLOMBIA SAS
3024801100,3024809999,PARTNERS TELECOM COLOMBIA SAS
3024810000,3024836799,PARTNERS TELECOM COLOMBIA SAS
3024836800,3024839999,PARTNERS TELECOM COLOMBIA SAS
3024840000,3024849999,PARTNERS TELECOM COLOMBIA SAS
3024850000,3024859999,PARTNERS TELECOM COLOMBIA SAS
3024860000,3024866399,PARTNERS TELECOM COLOMBIA SAS
3024866400,3024949999,PARTNERS TELECOM COLOMBIA SAS
3024950000,3024950999,PARTNERS TELECOM COLOMBIA SAS
3024951000,3024953999,PARTNERS TELECOM COLOMBIA SAS
3024954000,3024954999,PARTNERS TELECOM COLOMBIA SAS
3024955000,3024957499,PARTNERS TELECOM COLOMBIA SAS
3024957500,3024989999,PARTNERS TELECOM COLOMBIA SAS
3024990000,3024999999,PARTNERS TELECOM COLOMBIA SAS
3025000000,3025004999,PARTNERS TELECOM COLOMBIA SAS
3025005000,3025009999,PARTNERS TELECOM COLOMBIA SAS
3025010000,3025011399,PARTNERS TELECOM COLOMBIA SAS
3025011400,3025016999,PARTNERS TELECOM COLOMBIA SAS
3025017000,3025025999,PARTNERS TELECOM COLOMBIA SAS
3025026000,3025049999,PARTNERS TELECOM COLOMBIA SAS
3025050000,3025081999,PARTNERS TELECOM COLOMBIA SAS
3025082000,3025083999,PARTNERS TELECOM COLOMBIA SAS
3025084000,3025085199,PARTNERS TELECOM COLOMBIA SAS
3025085200,3025086099,PARTNERS TELECOM COLOMBIA SAS
3025086100,3025089999,PARTNERS TELECOM COLOMBIA SAS
3025090000,3025099999,PARTNERS TELECOM COLOMBIA SAS
3025100000,3025109999,PARTNERS TELECOM COLOMBIA SAS
3025110000,3025112999,PARTNERS TELECOM COLOMBIA SAS
3025113000,3025116999,PARTNERS TELECOM COLOMBIA SAS
3025117000,3025117999,PARTNERS TELECOM COLOMBIA SAS
3025118000,3025119999,PARTNERS TELECOM COLOMBIA SAS
3025120000,3025120999,PARTNERS TELECOM COLOMBIA SAS
3025121000,3025121999,PARTNERS TELECOM COLOMBIA SAS
3025122000,3025128999,PARTNERS TELECOM COLOMBIA SAS
3025129000,3025147999,PARTNERS TELECOM COLOMBIA SAS
3025148000,3025149999,PARTNERS TELECOM COLOMBIA SAS
3025150000,3025199999,PARTNERS TELECOM COLOMBIA SAS
3025200000,3025249999,PARTNERS TELECOM COLOMBIA SAS
3025250000,3025254999,PARTNERS TELECOM COLOMBIA SAS
3025255000,3025259999,PARTNERS TELECOM COLOMBIA SAS
3025260000,3025263999,PARTNERS TELECOM COLOMBIA SAS
3025264000,3025269999,PARTNERS TELECOM COLOMBIA SAS
3025270000,3025279999,PARTNERS TELECOM COLOMBIA SAS
3025280000,3025285999,PARTNERS TELECOM COLOMBIA SAS
3025286000,3025289999,PARTNERS TELECOM COLOMBIA SAS
3025290000,3025291999,PARTNERS TELECOM COLOMBIA SAS
3025292000,3025293999,PARTNERS TELECOM COLOMBIA SAS
3025294000,3025409999,PARTNERS TELECOM COLOMBIA SAS
3025410000,3025479999,PARTNERS TELECOM COLOMBIA SAS
3025480000,3025499999,PARTNERS TELECOM COLOMBIA SAS
3025500000,3025504999,PARTNERS TELECOM COLOMBIA SAS
3025505000,3025509999,PARTNERS TELECOM COLOMBIA SAS
3025510000,3025519999,PARTNERS TELECOM COLOMBIA SAS
3025520000,3025529999,PARTNERS TELECOM COLOMBIA SAS
3025530000,3025532999,PARTNERS TELECOM COLOMBIA SAS
3025533000,3025547999,PARTNERS TELECOM COLOMBIA SAS
3025548000,3025549999,PARTNERS TELECOM COLOMBIA SAS
3025550000,3025550999,PARTNERS TELECOM COLOMBIA SAS
3025551000,3025554999,PARTNERS TELECOM COLOMBIA SAS
3025555000,3025559999,PARTNERS TELECOM COLOMBIA SAS
3025560000,3025562999,PARTNERS TELECOM COLOMBIA SAS
3025563000,3025565999,PARTNERS TELECOM COLOMBIA SAS
3025566000,3025569999,PARTNERS TELECOM COLOMBIA SAS
3025570000,3025573999,PARTNERS TELECOM COLOMBIA SAS
3025574000,3025579999,PARTNERS TELECOM COLOMBIA SAS
3025580000,3025580999,PARTNERS TELECOM COLOMBIA SAS
3025581000,3025599999,PARTNERS TELECOM COLOMBIA SAS
3025600000,3025601999,PARTNERS TELECOM COLOMBIA SAS
3025602000,3025602999,PARTNERS TELECOM COLOMBIA SAS
3025603000,3025609999,PARTNERS TELECOM COLOMBIA SAS
3025610000,3025618999,PARTNERS TELECOM COLOMBIA SAS
3025619000,3025619999,PARTNERS TELECOM COLOMBIA SAS
3025620000,3025621999,PARTNERS TELECOM COLOMBIA SAS
3025622000,3025625999,PARTNERS TELECOM COLOMBIA SAS
3025626000,3025629999,PARTNERS TELECOM COLOMBIA SAS
3025630000,3025630999,PARTNERS TELECOM COLOMBIA SAS
3025631000,3025631999,PARTNERS TELECOM COLOMBIA SAS
3025632000,3025633999,PARTNERS TELECOM COLOMBIA SAS
3025634000,3025635999,PARTNERS TELECOM COLOMBIA SAS
3025636000,3025639999,PARTNERS TELECOM COLOMBIA SAS
3025640000,3025641999,PARTNERS TELECOM COLOMBIA SAS
3025642000,3025642999,PARTNERS TELECOM COLOMBIA SAS
3025643000,3025643999,PARTNERS TELECOM COLOMBIA SAS
3025644000,3025644999,PARTNERS TELECOM COLOMBIA SAS
3025645000,3025649999,PARTNERS TELECOM COLOMBIA SAS
3025650000,3025653999,PARTNERS TELECOM COLOMBIA SAS
3025654000,3025654999,PARTNERS TELECOM COLOMBIA SAS
3025655000,3025655999,PARTNERS TELECOM COLOMBIA SAS
3025656000,3025657999,PARTNERS TELECOM COLOMBIA SAS
3025658000,3025659999,PARTNERS TELECOM COLOMBIA SAS
3025660000,3025660999,PARTNERS TELECOM COLOMBIA SAS
3025661000,3025661999,PARTNERS TELECOM COLOMBIA SAS
3025662000,3025662999,PARTNERS TELECOM COLOMBIA SAS
3025663000,3025664999,PARTNERS TELECOM COLOMBIA SAS
3025665000,3025667999,PARTNERS TELECOM COLOMBIA SAS
3025668000,3025668999,PARTNERS TELECOM COLOMBIA SAS
3025669000,3025673999,PARTNERS TELECOM COLOMBIA SAS
3025674000,3025675999,PARTNERS TELECOM COLOMBIA SAS
3025676000,3025676999,PARTNERS TELECOM COLOMBIA SAS
3025677000,3025677999,PARTNERS TELECOM COLOMBIA SAS
3025678000,3025679999,PARTNERS TELECOM COLOMBIA SAS
3025680000,3025682999,PARTNERS TELECOM COLOMBIA SAS
3025683000,3025699999,PARTNERS TELECOM COLOMBIA SAS
3025700000,3025753999,PARTNERS TELECOM COLOMBIA SAS
3025754000,3025759999,PARTNERS TELECOM COLOMBIA SAS
3025760000,3025763999,PARTNERS TELECOM COLOMBIA SAS
3025764000,3025764999,PARTNERS TELECOM COLOMBIA SAS
3025765000,3025774999,PARTNERS TELECOM COLOMBIA SAS
3025775000,3025777999,PARTNERS TELECOM COLOMBIA SAS
3025778000,3025778999,PARTNERS TELECOM COLOMBIA SAS
3025779000,3025780999,PARTNERS TELECOM COLOMBIA SAS
